image_id,question_id,answers,question,image_path
238018,2380185,"['chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'sugar cream chocolate blue dye', 'sugar cream chocolate blue dye', 'cake icing', 'cake icing']",What ingredients were used for this dessert?,COCO_train2014_000000238018.jpg
464330,4643305,"['sony', 'sony', 'sony', 'sony', 'sony', 'sony', 'unsure', 'unsure', 'usa', 'usa']",Where did this style of portable tv come from?,COCO_train2014_000000464330.jpg
555683,5556835,"['williams', 'williams', 'williams', 'williams', 'williams', 'williams', 'venus and serena williams', 'venus and serena williams', 'venus and serena williams', 'venus and serena williams']",What famous sisters play this sport?,COCO_train2014_000000555683.jpg
219756,2197565,"['new york', 'new york', 'new york', 'new york', 'new york', 'new york', 'new york city', 'new york city', 'los angeles', 'los angeles']",What city is replacing these the fastest?,COCO_train2014_000000219756.jpg
143453,1434535,"['hiking', 'hiking', 'hiking', 'hiking', 'hiking', 'hiking', 'balance', 'balance', 'walking stick', 'walking stick']",What was the rod in the boy's hand used for?,COCO_train2014_000000143453.jpg
116223,1162235,"['chocolate chip', 'chocolate chip', 'chocolate chip', 'chocolate chip', 'oatmeal raisin', 'oatmeal raisin', 'oatmeal raisin', 'oatmeal raisin', 'banana', 'banana']",What kind of cookies are these?,COCO_train2014_000000116223.jpg
343799,3437995,"['happy birthday', 'happy birthday', 'happy birthday', 'happy birthday', 'happy birthday', 'happy birthday', 'happy birthday', 'happy birthday', 'happy birthday', 'happy birthday']",What song would people sing on this occasion?,COCO_train2014_000000343799.jpg
346817,3468175,"['open', 'open', 'open', 'open', 'cafe', 'cafe', 'abandoned', 'abandoned', 'now open', 'now open']",What is the state of the business on the left?,COCO_train2014_000000346817.jpg
2093,20935,"['office', 'office', 'office', 'office', 'office', 'office', 'computer shop', 'computer shop', 'school', 'school']",Where would you likely need to have supply stations like this one?,COCO_train2014_000000002093.jpg
67355,673555,"['farm', 'farm', 'farm', 'farm', 'farm', 'farm', 'field', 'field', 'field', 'field']",What type of place is this?,COCO_train2014_000000067355.jpg
166864,1668645,"['bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'all', 'all']",What part of this image is most likely to have been designed by a civil engineer?,COCO_train2014_000000166864.jpg
347235,3472355,"['directions', 'directions', 'directions', 'directions', 'directions', 'directions', 'lights', 'lights', 'directional', 'directional']",How can the signs be helpful?,COCO_train2014_000000347235.jpg
543549,5435495,"['forest', 'forest', 'forest', 'forest', 'bridge', 'bridge', 'thailand', 'thailand', 'jungle', 'jungle']",Name the place shown in this picture where the train is crossing?,COCO_train2014_000000543549.jpg
330451,3304515,"['pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza']",What kind of food is this?,COCO_train2014_000000330451.jpg
24107,241075,"['noon', 'noon', 'noon', 'noon', 'noon', 'noon', 'afternoon', 'afternoon', 'afternoon', 'afternoon']",About what time of the day is this?,COCO_train2014_000000024107.jpg
127495,1274955,"['cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking']",What is this room used for?,COCO_train2014_000000127495.jpg
254003,2540035,"['leaves', 'leaves', 'leaves', 'leaves', 'leaves', 'leaves', 'leaves', 'leaves', 'leaves and twigs', 'leaves and twigs']",What are they eating?,COCO_train2014_000000254003.jpg
542060,5420605,"['kitchen', 'kitchen', 'kitchen', 'kitchen', 'kitchen', 'kitchen', 'cat and dog', 'cat and dog', 'cat and dog', 'cat and dog']",Where are the eating out of the same bowl?,COCO_train2014_000000542060.jpg
214733,2147335,"['knife', 'knife', 'knife', 'knife', 'knife', 'knife', 'sliced', 'sliced', 'small', 'small']",How are the cucumbers chopped?,COCO_train2014_000000214733.jpg
192090,1920905,"['grind', 'grind', 'grind', 'grind', 'nollie', 'nollie', 'stall', 'stall', 'rimjob', 'rimjob']",What is this skateboarding trick called?,COCO_train2014_000000192090.jpg
254774,2547745,"['tricks', 'tricks', 'tricks', 'tricks', 'tricks', 'tricks', 'flip', 'flip', 'skiing tricks', 'skiing tricks']",What is this person performing?,COCO_train2014_000000254774.jpg
399236,3992365,"['diesel', 'diesel', 'diesel', 'diesel', 'diesel', 'diesel', 'diesel', 'diesel', 'electric', 'electric']",What motor powers this bus?,COCO_train2014_000000399236.jpg
169249,1692495,"['night', 'night', 'night', 'night', 'bed', 'bed', ""after long day's work"", ""after long day's work"", 'when they are tired', 'when they are tired']",When would a person do this?,COCO_train2014_000000169249.jpg
535369,5353695,"['milk', 'milk', 'milk', 'milk', 'milk', 'milk', 'milk', 'milk', 'cheese', 'cheese']",What dairy products are in cake?,COCO_train2014_000000535369.jpg
431816,4318165,"['mice', 'mice', 'mice', 'mice', 'worms', 'worms', 'rodents', 'rodents', 'bugs', 'bugs']",What do these animals eat?,COCO_train2014_000000431816.jpg
294608,2946085,"['alaska', 'alaska', 'alaska', 'alaska', 'canada', 'canada', 'north america', 'north america', 'asia', 'asia']",Where does this bird originate from?,COCO_train2014_000000294608.jpg
132412,1324125,"['after', 'after', 'after', 'after', 'after', 'after', 'after', 'after', 'after 1950', 'after 1950']",Were these vehicles built before or after 1950?,COCO_train2014_000000132412.jpg
356060,3560605,"['look', 'look', 'look', 'look', 'look', 'look', 'look both ways', 'look both ways', 'looking both ways', 'looking both ways']",What should you do before doing this?,COCO_train2014_000000356060.jpg
178418,1784185,"['double decker', 'double decker', 'double decker', 'double decker', 'double decker', 'double decker', 'double decker', 'double decker', 'double', 'double']",What type of bus is that?,COCO_train2014_000000178418.jpg
175193,1751935,"['chinese', 'chinese', 'chinese', 'chinese', 'chinese', 'chinese', 'chinese', 'chinese', 'chinese and english', 'chinese and english']",What languages are the signs are in?,COCO_train2014_000000175193.jpg
126129,1261295,"['sirloin', 'sirloin', 'sirloin', 'sirloin', 'sirloin', 'sirloin', 'filet mignon', 'filet mignon', 'grilled', 'grilled']",What type of steak is this?,COCO_train2014_000000126129.jpg
18244,182445,"['bake', 'bake', 'bake', 'bake', 'baked', 'baked', 'baked', 'baked', 'milk', 'milk']",How did they make these?,COCO_train2014_000000018244.jpg
206934,2069345,"['graffiti', 'graffiti', 'graffiti', 'graffiti', 'vandalizers', 'vandalizers', 'graffiti artist', 'graffiti artist', 'patrons', 'patrons']",Who wrote those?,COCO_train2014_000000206934.jpg
222917,2229175,"['oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'oven', 'oven']",What kitchen appliance is she reaching into?,COCO_train2014_000000222917.jpg
358158,3581585,"['tv', 'tv', 'tv', 'tv', 'tv', 'tv', 'remote contol', 'remote contol', 'television', 'television']",What appliance the device shown control?,COCO_train2014_000000358158.jpg
330139,3301395,"['lion', 'lion', 'lion', 'lion', 'lion', 'lion', 'lion', 'lion', 'cheetah', 'cheetah']",What is considered to be the main predator for this animal?,COCO_train2014_000000330139.jpg
379940,3799405,"['broke', 'broke', 'broke', 'broke', 'broke', 'broke', 'thrown', 'thrown', 'broken', 'broken']",What happened to the players bat?,COCO_train2014_000000379940.jpg
134306,1343065,"['wool', 'wool', 'wool', 'wool', 'wool', 'wool', ""goat's milk"", ""goat's milk"", 'milk', 'milk']",What does this animal produce that people use?,COCO_train2014_000000134306.jpg
122017,1220175,"['mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozzarella', 'mozarella', 'mozarella']",What type of cheese is used in this food?,COCO_train2014_000000122017.jpg
394547,3945475,"['black and white', 'black and white', '30s', '30s', '1930s', '1930s', 'flapper', 'flapper', ""1930's"", ""1930's""]",What era was this picture taken?,COCO_train2014_000000394547.jpg
366049,3660495,"['coffee', 'coffee', 'coffee', 'coffee', 'breakfast', 'breakfast', 'making coffee', 'making coffee', 'cooking', 'cooking']",What do you use this for?,COCO_train2014_000000366049.jpg
45741,457415,"['black cat', 'black cat', 'black cat', 'black cat', 'black cat', 'black cat', 'black cat', 'black cat', 'black cats', 'black cats']",What should you never cross for bad luck?,COCO_train2014_000000045741.jpg
435224,4352245,"['ocean', 'ocean', 'ocean', 'ocean', 'serene', 'serene', 'beachfront', 'beachfront', 'beautiful', 'beautiful']",Describe this picture in one word?,COCO_train2014_000000435224.jpg
152915,1529155,"['olympics', 'olympics', 'olympics', 'olympics', 'downhill slalom', 'downhill slalom', 'downhill', 'downhill', 'sport', 'sport']",What type of event is the snowboarder competing in?,COCO_train2014_000000152915.jpg
501999,5019995,"['freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'freight', 'freight train', 'freight train']",Is this a passenger train or freight train?,COCO_train2014_000000501999.jpg
92729,927295,"['green', 'green', 'green', 'green', 'fancy', 'fancy', 'uranium', 'uranium', 'crystal', 'crystal']",Which type of glass is used for making this flower vase shown in this picture?,COCO_train2014_000000092729.jpg
49331,493315,"['black', 'black', 'black', 'black', 'black', 'black', 'black', 'black', 'silver', 'silver']",What color is the vanity?,COCO_train2014_000000049331.jpg
494341,4943415,"['turn it on', 'turn it on', 'turn it on', 'turn it on', 'turn on laptop', 'turn on laptop', 'sit up', 'sit up', 'left hand position', 'left hand position']",What is one thing the person pictured would have to change in order to accomplish a task on the computer in her lap?,COCO_train2014_000000494341.jpg
219590,2195905,"['whipped cream', 'whipped cream', 'whipped cream', 'whipped cream', 'whipped cream', 'whipped cream', 'cream', 'cream', 'cream', 'cream']",Which item depicted here is also associated with lattes?,COCO_train2014_000000219590.jpg
537782,5377825,"['table', 'table', 'table', 'table', 'table', 'table', 'table', 'table', 'table', 'table']",What are the objects on?,COCO_train2014_000000537782.jpg
226983,2269835,"['summer', 'summer', 'summer', 'summer', 'summer', 'summer', 'spring', 'spring', 'spring', 'spring']",What time of year is this sport traditionally played?,COCO_train2014_000000226983.jpg
532062,5320625,"['melanin', 'melanin', 'melanin', 'melanin', 'sun', 'sun', 'melatonin', 'melatonin', 'genetics', 'genetics']",What causes the sking pigment of the girl in the blue shirt to be so dark?,COCO_train2014_000000532062.jpg
283484,2834845,"['milk', 'milk', 'milk', 'milk', 'milk', 'milk', 'meat', 'meat', 'beef', 'beef']",What might these animals provide?,COCO_train2014_000000283484.jpg
369217,3692175,"['eating', 'eating', 'eating', 'eating', 'eating', 'eating', 'dinner', 'dinner', 'dining', 'dining']",What would this table be used for?,COCO_train2014_000000369217.jpg
571157,5711575,"['beer', 'beer', 'beer', 'beer', 'beer', 'beer', 'wine', 'wine', 'wine', 'wine']",What are they drinking with the pizza?,COCO_train2014_000000571157.jpg
42750,427505,"['road', 'road', 'road', 'road', 'road', 'road', 'pinstripe', 'pinstripe', 'parking garage', 'parking garage']",What type of man made structure meant for cars features similar striping?,COCO_train2014_000000042750.jpg
336489,3364895,"['tent', 'tent', 'tent', 'tent', 'tent', 'tent', 'tent', 'tent', 'pick up camper', 'pick up camper']",What kind of structure is that?,COCO_train2014_000000336489.jpg
79606,796065,"['river', 'river', 'river', 'river', 'river', 'river', 'river', 'river', 'stream', 'stream']",Is this a river creek stream or lake?,COCO_train2014_000000079606.jpg
372172,3721725,"['japanese', 'japanese', 'japanese', 'japanese', 'edamame', 'edamame', 'edamame', 'edamame', 'peppers', 'peppers']",Which cuisine is the green vegetable associated with?,COCO_train2014_000000372172.jpg
403351,4033515,"['wool', 'wool', 'wool', 'wool', 'wool', 'wool', 'breeding and used for wool', 'breeding and used for wool', 'for their wool', 'for their wool']",Why are these animals kept on farms?,COCO_train2014_000000403351.jpg
240129,2401295,"['very big', 'very big', 'very big', 'very big', 'trillions of gallons', 'trillions of gallons', '3 4 of earth', '3 4 of earth', '62.46 million miles', '62.46 million miles']",How big is the ocean?,COCO_train2014_000000240129.jpg
425175,4251755,"['restaurant', 'restaurant', 'restaurant', 'restaurant', 'restaurant', 'restaurant', 'coffee shop', 'coffee shop', 'restaraunt', 'restaraunt']",What is the likely location?,COCO_train2014_000000425175.jpg
539099,5390995,"['tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony', 'tony', 'skateboarder', 'skateboarder', 'skateboarders', 'skateboarders']",Who is most known for doing this act?,COCO_train2014_000000539099.jpg
383888,3838885,"['carrot califlower', 'carrot califlower', 'cauliflower tomatoes carrots', 'cauliflower tomatoes carrots', 'root vegetables', 'root vegetables', 'tomatoes carrots cauliflower', 'tomatoes carrots cauliflower', 'tomato carrot cauliflower', 'tomato carrot cauliflower']",What vegetables are present in this photo?,COCO_train2014_000000383888.jpg
72715,727155,"['utensils', 'utensils', 'utensils', 'utensils', 'utensils', 'utensils', 'food', 'food', 'forks spoons', 'forks spoons']",What might be in the drawers of this picture?,COCO_train2014_000000072715.jpg
320838,3208385,"['helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'mirror', 'mirror']",What is the proper equipment for this vehicle?,COCO_train2014_000000320838.jpg
479647,4796475,"['1', '1', '1', '1', '1', '1', '1', '1', '2', '2']",How many people is this arrangement best suited for?,COCO_train2014_000000479647.jpg
223451,2234515,"['serena williams', 'serena williams', 'serena williams', 'serena williams', 'serena williams', 'serena williams', 'serena williams', 'serena williams', 'williams', 'williams']",Who is world number one female in this sport?,COCO_train2014_000000223451.jpg
435777,4357775,"['jet', 'jet', 'jet', 'jet', 'jet', 'jet', 'jet', 'jet', 'private jet', 'private jet']",What type of plane is this?,COCO_train2014_000000435777.jpg
38204,382045,"['house', 'house', 'house', 'house', 'fern', 'fern', 'lily', 'lily', 'indoor', 'indoor']",What kind of plant is next to the sheets?,COCO_train2014_000000038204.jpg
491879,4918795,"['waxing', 'waxing', 'waxing', 'waxing', 'waxing', 'waxing', 'waxing', 'waxing', 'wax', 'wax']",What is this man doing to the surfboard?,COCO_train2014_000000491879.jpg
310156,3101565,"['rodeo', 'rodeo', 'rodeo', 'rodeo', 'rodeo', 'rodeo', 'showmanship', 'showmanship', 'horse show', 'horse show']",What event is taking place here?,COCO_train2014_000000310156.jpg
79471,794715,"['3', '3', '3', '3', '4', '4', '4', '4', '6', '6']",What age child would play with this toy?,COCO_train2014_000000079471.jpg
29755,297555,"['gallons', 'gallons', 'gallons', 'gallons', 'alot', 'alot', 'many gallons', 'many gallons', '6 gallons day', '6 gallons day']",How much water does this require to grow?,COCO_train2014_000000029755.jpg
9127,91275,"['flower', 'flower', 'flower', 'flower', 'flowers', 'flowers', 'flowers', 'flowers', 'roses', 'roses']",The objects pictured would most likely store what type of plant?,COCO_train2014_000000009127.jpg
94984,949845,"['baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby']",If there is a high chair what type of person would use it?,COCO_train2014_000000094984.jpg
185681,1856815,"['snowboard', 'snowboard', 'snowboard', 'snowboard', 'snowboard', 'snowboard', 'snowboard', 'snowboard', 'snowboard', 'snowboard']",What is this woman about to do?,COCO_train2014_000000185681.jpg
404899,4048995,"['black', 'black', 'black', 'black', 'black', 'black', 'black', 'black', 'black', 'black']",What is the best color is best for keeping in heat?,COCO_train2014_000000404899.jpg
292356,2923565,"['neigh', 'neigh', 'neigh', 'neigh', 'moo', 'moo', 'squeak', 'squeak', 'howl', 'howl']",What sound does this animal make?,COCO_train2014_000000292356.jpg
